id,semesterCode,studentNumber,courseCode,studentDepartment,addedOn,priority
652126,191,1722332,MAT130,42,2018-12-15 22:58:09,1
652283,191,1722332,PHY107,42,2018-12-15 23:08:15,1
652285,191,1722332,PHY107L,42,2018-12-15 23:08:32,1
652152,191,1722345,CSE215,42,2018-12-15 22:59:58,1
652141,191,1722345,EEE141,42,2018-12-15 22:58:55,1
652142,191,1722345,EEE141L,42,2018-12-15 22:58:55,1
652150,191,1722345,MAT125,42,2018-12-15 22:59:33,1
705472,191,1722345,PHI104,42,2019-01-11 23:21:52,1
647136,191,1722351,CSE173,42,2018-12-14 20:27:35,1
647142,191,1722351,EEE141,42,2018-12-14 20:28:49,1
647143,191,1722351,EEE141L,42,2018-12-14 20:28:49,1
663217,191,1722351,ENG103,42,2018-12-18 23:04:34,1
647147,191,1722351,MAT250,42,2018-12-14 20:29:30,1
590913,191,1722392,CSE115,42,2018-11-30 00:14:05,1
590914,191,1722392,CSE115L,42,2018-11-30 00:14:05,1
609403,191,1722392,ECO101,42,2018-12-04 14:59:21,1
609405,191,1722392,EEE154,42,2018-12-04 14:59:48,1
590921,191,1722392,MAT120,42,2018-11-30 00:14:41,1
609407,191,1722392,PHY107,42,2018-12-04 15:00:27,1
628621,191,1731014,BIO103,42,2018-12-08 11:45:33,1
628633,191,1731014,CSE215,42,2018-12-08 11:49:43,1
628619,191,1731014,ENG103,42,2018-12-08 11:44:56,1
666030,191,1731014,MAT130,42,2018-12-19 21:19:41,1
573584,191,1731024,CSE173,42,2018-11-26 22:04:55,1
573617,191,1731024,CSE215,42,2018-11-26 22:06:31,1
573622,191,1731024,CSE215L,42,2018-11-26 22:06:44,1
675978,191,1731024,MAT116,42,2018-12-24 14:53:24,1
688860,191,1731024,MAT120,42,2019-01-01 01:37:21,1
585580,191,1731040,BIO103,42,2018-11-28 19:12:49,1
585583,191,1731040,BIO103L,42,2018-11-28 19:13:00,1
585573,191,1731040,CSE215,42,2018-11-28 19:12:07,1
585577,191,1731040,CSE215L,42,2018-11-28 19:12:20,1
597117,191,1731040,CSE231,42,2018-12-01 19:50:41,1
597118,191,1731040,CSE231L,42,2018-12-01 19:50:41,1
597121,191,1731040,EEE141,42,2018-12-01 19:53:08,1
597122,191,1731040,EEE141L,42,2018-12-01 19:53:08,1
572270,191,1731045,CHE101,42,2018-11-26 21:18:29,3
572286,191,1731045,CHE101L,42,2018-11-26 21:18:50,3
572298,191,1731045,CSE225,42,2018-11-26 21:19:19,1
572299,191,1731045,CSE225L,42,2018-11-26 21:19:19,1
572334,191,1731045,MAT250,42,2018-11-26 21:20:19,2
572349,191,1731045,SOC101,42,2018-11-26 21:20:48,4
585721,191,1731052,CSE215,42,2018-11-28 19:36:41,1
585722,191,1731052,CSE215L,42,2018-11-28 19:37:01,1
585718,191,1731052,MAT125,42,2018-11-28 19:35:31,1
585717,191,1731052,MAT130,42,2018-11-28 19:35:17,1
585719,191,1731052,SOC101,42,2018-11-28 19:36:03,1
619658,191,1731061,BIO103,42,2018-12-06 12:20:55,1
621418,191,1731061,CSE115L,42,2018-12-06 17:56:09,1
619685,191,1731061,CSE173,42,2018-12-06 12:23:09,1
676055,191,1731061,MAT125,42,2018-12-24 16:01:53,1
621424,191,1731061,PHY107,42,2018-12-06 17:59:04,1
647584,191,1731066,CSE225,42,2018-12-14 21:57:51,1
647585,191,1731066,CSE225L,42,2018-12-14 21:57:51,1
586539,191,1731066,ECO101,42,2018-11-28 21:49:16,1
611981,191,1731066,EEE141,42,2018-12-04 23:13:41,1
611983,191,1731066,EEE141L,42,2018-12-04 23:13:41,1
695416,191,1731066,HIS103,42,2019-01-03 18:41:37,1
612003,191,1731066,MAT250,42,2018-12-04 23:15:43,1
673506,191,1731068,BIO103,42,2018-12-22 22:58:50,1
673508,191,1731068,BIO103L,42,2018-12-22 22:59:00,1
641479,191,1731068,CSE231,42,2018-12-12 20:17:50,1
641480,191,1731068,CSE231L,42,2018-12-12 20:17:50,1
642278,191,1731068,MAT250,42,2018-12-13 00:07:22,1
641475,191,1731068,PHY107,42,2018-12-12 20:16:55,1
641478,191,1731068,PHY107L,42,2018-12-12 20:17:05,1
612311,191,1731069,CSE215,42,2018-12-05 00:01:11,1
612312,191,1731069,CSE215L,42,2018-12-05 00:01:38,1
653709,191,1731069,CSE231,42,2018-12-16 10:59:49,1
653710,191,1731069,CSE231L,42,2018-12-16 10:59:49,1
612427,191,1731069,MAT250,42,2018-12-05 00:14:41,1
612456,191,1731069,PBH101,42,2018-12-05 00:17:20,1
609287,191,1731089,BIO103,42,2018-12-04 14:18:40,4
674603,191,1731089,BIO103L,42,2018-12-23 18:11:06,4
689329,191,1731089,CHE101,42,2019-01-01 13:32:40,1
696552,191,1731089,ECO101,42,2019-01-03 21:46:52,3
609279,191,1731089,MAT120,42,2018-12-04 14:17:35,1
656465,191,1731090,ECO101,42,2018-12-17 16:04:17,1
656443,191,1731090,EEE141,42,2018-12-17 15:57:18,1
656444,191,1731090,EEE141L,42,2018-12-17 15:57:18,1
656442,191,1731090,MAT250,42,2018-12-17 15:57:05,1
656447,191,1731090,PHY107,42,2018-12-17 15:58:20,1
656470,191,1731090,PHY107L,42,2018-12-17 16:06:12,1
622352,191,1731092,CSE215,42,2018-12-06 20:36:01,1
622354,191,1731092,CSE215L,42,2018-12-06 20:36:20,1
622330,191,1731092,ENG102,42,2018-12-06 20:32:09,1
622335,191,1731092,MAT125,42,2018-12-06 20:33:22,1
628662,191,1731092,POL101,42,2018-12-08 12:03:11,1
634068,191,1731099,CSE173,42,2018-12-09 20:37:41,1
623166,191,1731099,CSE225,42,2018-12-06 22:40:59,1
623167,191,1731099,CSE225L,42,2018-12-06 22:40:59,1
623220,191,1731099,CSE231,42,2018-12-06 22:49:27,1
623221,191,1731099,CSE231L,42,2018-12-06 22:49:27,1
627540,191,1731099,EEE154,42,2018-12-07 23:28:13,1
627326,191,1731099,MAT250,42,2018-12-07 22:48:33,1
651615,191,1731115,BIO103,42,2018-12-15 22:29:43,2
651616,191,1731115,BIO103L,42,2018-12-15 22:29:55,2
651610,191,1731115,CSE225,42,2018-12-15 22:29:23,1
651611,191,1731115,CSE225L,42,2018-12-15 22:29:23,1
706276,191,1731115,CSE231,42,2019-01-13 17:47:47,1
706277,191,1731115,CSE231L,42,2019-01-13 17:47:47,1
644367,191,1731115,MAT130,42,2018-12-13 21:25:51,1
593686,191,1731134,CSE225,42,2018-11-30 20:32:22,1
593687,191,1731134,CSE225L,42,2018-11-30 20:32:22,1
593693,191,1731134,CSE231,42,2018-11-30 20:33:10,1
593694,191,1731134,CSE231L,42,2018-11-30 20:33:10,1
593705,191,1731134,MAT125,42,2018-11-30 20:34:14,1
593707,191,1731134,MAT130,42,2018-11-30 20:34:45,1
594631,191,1731145,CSE215,42,2018-11-30 23:09:07,1
594634,191,1731145,CSE215L,42,2018-11-30 23:09:20,1
691174,191,1731145,ENG103,42,2019-01-02 10:58:41,1
691169,191,1731145,MAT250,42,2019-01-02 10:58:22,1
594646,191,1731145,PHI104,42,2018-11-30 23:12:15,1
704887,191,1731156,ECO101,42,2019-01-10 09:45:45,1
704886,191,1731156,ENG111,42,2019-01-10 09:44:50,1
704888,191,1731156,MAT125,42,2019-01-10 09:47:49,1
705382,191,1731156,PBH101,42,2019-01-11 19:27:22,1
593924,191,1731160,BIO103,42,2018-11-30 21:13:00,1
638088,191,1731160,BIO103L,42,2018-12-11 00:26:36,1
689836,191,1731160,EEE154,42,2019-01-01 17:31:22,1
652695,191,1731160,ENG102,42,2018-12-15 23:31:14,1
645305,191,1731160,MAT125,42,2018-12-14 05:11:07,1
604239,191,1731163,CSE215,42,2018-12-03 10:34:20,1
604240,191,1731163,CSE215L,42,2018-12-03 10:34:44,1
668965,191,1731163,CSE231,42,2018-12-20 17:59:15,1
668966,191,1731163,CSE231L,42,2018-12-20 17:59:15,1
697423,191,1731163,EEE141,42,2019-01-04 01:22:53,1
697424,191,1731163,EEE141L,42,2019-01-04 01:22:53,1
668964,191,1731163,EEE154,42,2018-12-20 17:58:23,1
604243,191,1731163,MAT130,42,2018-12-03 10:35:38,1
668998,191,1731167,BIO103,42,2018-12-20 18:12:58,1
612637,191,1731167,CSE215,42,2018-12-05 00:36:42,1
612640,191,1731167,CSE215L,42,2018-12-05 00:37:05,1
612752,191,1731167,MAT130,42,2018-12-05 00:49:56,1
612682,191,1731167,PBH101,42,2018-12-05 00:41:20,1
603708,191,1731175,CSE215,42,2018-12-03 02:15:29,1
603710,191,1731175,CSE215L,42,2018-12-03 02:15:48,1
603712,191,1731175,EEE141,42,2018-12-03 02:16:22,1
603713,191,1731175,EEE141L,42,2018-12-03 02:16:22,1
693698,191,1731175,MAT130,42,2019-01-03 13:42:27,1
635266,191,1731175,POL101,42,2018-12-10 00:28:34,1
648766,191,1731176,CSE311,42,2018-12-15 09:31:12,1
648776,191,1731176,CSE311L,42,2018-12-15 09:33:38,1
570025,191,1731176,EEE141,42,2018-11-26 20:08:03,1
570026,191,1731176,EEE141L,42,2018-11-26 20:08:03,1
569941,191,1731176,MAT250,42,2018-11-26 20:06:30,1
569912,191,1731176,PHY107L,42,2018-11-26 20:05:39,1
684979,191,1731181,CSE215,42,2018-12-29 01:50:18,1
684984,191,1731181,CSE215L,42,2018-12-29 01:51:22,1
684978,191,1731181,ENG111,42,2018-12-29 01:49:57,1
684989,191,1731181,HIS101,42,2018-12-29 01:52:05,1
684980,191,1731181,MAT125,42,2018-12-29 01:50:45,1
627448,191,1731185,CSE231,42,2018-12-07 23:13:06,1
627449,191,1731185,CSE231L,42,2018-12-07 23:13:06,1
627451,191,1731185,ECO101,42,2018-12-07 23:13:17,1
627454,191,1731185,EEE154,42,2018-12-07 23:13:38,1
627456,191,1731185,MAT250,42,2018-12-07 23:13:49,1
627460,191,1731185,PHY107,42,2018-12-07 23:14:04,1
627463,191,1731185,PHY107L,42,2018-12-07 23:14:20,1
626436,191,1731186,CSE231,42,2018-12-07 20:17:18,1
626437,191,1731186,CSE231L,42,2018-12-07 20:17:18,1
626455,191,1731186,ECO101,42,2018-12-07 20:19:06,1
626441,191,1731186,EEE154,42,2018-12-07 20:17:42,1
626446,191,1731186,MAT250,42,2018-12-07 20:17:56,1
626448,191,1731186,PHY107,42,2018-12-07 20:18:20,1
626449,191,1731186,PHY107L,42,2018-12-07 20:18:33,1
583272,191,1731194,CSE215,42,2018-11-28 02:23:03,1
583274,191,1731194,CSE215L,42,2018-11-28 02:23:28,1
583326,191,1731194,ECO101,42,2018-11-28 02:53:13,1
586334,191,1731194,EEE154,42,2018-11-28 21:21:38,1
586590,191,1731194,MAT130,42,2018-11-28 21:59:28,1
592037,191,1731194,PHI104,42,2018-11-30 13:06:39,1
617377,191,1731210,BIO103,42,2018-12-05 23:37:31,1
617380,191,1731210,BIO103L,42,2018-12-05 23:37:45,1
568696,191,1731210,CSE215,42,2018-11-26 19:35:28,1
699548,191,1731210,ECO101,42,2019-01-05 11:25:12,1
590644,191,1731211,CSE115,42,2018-11-29 23:13:42,1
590646,191,1731211,CSE115L,42,2018-11-29 23:13:42,1
590655,191,1731211,ENG102,42,2018-11-29 23:14:32,1
694426,191,1731211,ENG103,42,2019-01-03 17:18:45,1
590651,191,1731211,MAT116,42,2018-11-29 23:14:06,1
620407,191,1731226,CSE215,42,2018-12-06 14:06:19,1
620411,191,1731226,CSE215L,42,2018-12-06 14:06:45,2
705878,191,1731226,MAT120,42,2019-01-13 01:42:15,3
620471,191,1731226,POL101,42,2018-12-06 14:14:48,4
574208,191,1731227,CSE215,42,2018-11-26 22:28:20,1
574220,191,1731227,CSE215L,42,2018-11-26 22:28:56,1
574229,191,1731227,EEE141,42,2018-11-26 22:29:18,1
574230,191,1731227,EEE141L,42,2018-11-26 22:29:18,1
621274,191,1731227,PHY107,42,2018-12-06 17:25:04,1
677006,191,1731227,PHY107L,42,2018-12-25 06:48:16,1
610343,191,1731237,CSE225,42,2018-12-04 19:58:46,1
610344,191,1731237,CSE225L,42,2018-12-04 19:58:46,1
610345,191,1731237,CSE231,42,2018-12-04 19:59:01,1
610346,191,1731237,CSE231L,42,2018-12-04 19:59:01,1
618315,191,1731237,MAT125,42,2018-12-06 10:02:44,1
610285,191,1731237,MAT130,42,2018-12-04 19:47:41,1
608464,191,1731242,BIO103,42,2018-12-04 10:13:47,1
653687,191,1731242,BIO103L,42,2018-12-16 10:49:33,1
694887,191,1731242,CSE225,42,2019-01-03 17:51:11,1
694888,191,1731242,CSE225L,42,2019-01-03 17:51:11,1
653684,191,1731242,CSE231,42,2018-12-16 10:48:59,1
653685,191,1731242,CSE231L,42,2018-12-16 10:48:59,1
608463,191,1731242,MAT130,42,2018-12-04 10:13:32,1
653690,191,1731242,PHY107L,42,2018-12-16 10:50:06,1
617319,191,1731245,BIO103,42,2018-12-05 23:26:54,1
617321,191,1731245,BIO103L,42,2018-12-05 23:27:17,1
572033,191,1731245,CSE115,42,2018-11-26 21:10:14,1
572060,191,1731245,CSE115L,42,2018-11-26 21:10:56,1
572081,191,1731245,CSE225,42,2018-11-26 21:11:42,1
572082,191,1731245,CSE225L,42,2018-11-26 21:11:42,1
617342,191,1731245,MAT130,42,2018-12-05 23:31:19,1
636813,191,1731248,CHE101L,42,2018-12-10 17:30:12,2
597426,191,1731248,CSE225,42,2018-12-01 20:52:14,1
597427,191,1731248,CSE225L,42,2018-12-01 20:52:14,1
597432,191,1731248,CSE231,42,2018-12-01 20:52:42,1
597433,191,1731248,CSE231L,42,2018-12-01 20:52:42,1
647046,191,1731248,MAT250,42,2018-12-14 20:11:57,1
597510,191,1731248,PHY107L,42,2018-12-01 21:04:00,1
698247,191,1731250,BIO103,42,2019-01-04 14:06:16,1
698248,191,1731250,BIO103L,42,2019-01-04 14:06:27,1
698249,191,1731250,EEE141,42,2019-01-04 14:06:38,1
698250,191,1731250,EEE141L,42,2019-01-04 14:06:38,1
698252,191,1731250,EEE154,42,2019-01-04 14:06:58,1
698253,191,1731250,PBH101,42,2019-01-04 14:07:05,1
702539,191,1731263,CSE225,42,2019-01-07 23:32:27,1
702540,191,1731263,CSE225L,42,2019-01-07 23:32:27,1
611967,191,1731263,CSE231,42,2018-12-04 23:11:48,1
611968,191,1731263,CSE231L,42,2018-12-04 23:11:48,1
611955,191,1731263,EEE141,42,2018-12-04 23:10:37,1
611956,191,1731263,EEE141L,42,2018-12-04 23:10:37,1
611961,191,1731263,MAT130,42,2018-12-04 23:11:01,1
653491,191,1731265,CSE173,42,2018-12-16 05:11:15,1
653489,191,1731265,ECO101,42,2018-12-16 05:09:52,1
653493,191,1731265,ENG105,42,2018-12-16 05:12:39,1
653492,191,1731265,MAT116,42,2018-12-16 05:11:54,1
578600,191,1731268,CHE101,42,2018-11-27 14:36:04,1
578604,191,1731268,CHE101L,42,2018-11-27 14:36:24,1
575967,191,1731268,CSE215,42,2018-11-27 00:40:36,1
575973,191,1731268,CSE215L,42,2018-11-27 00:41:07,1
644637,191,1731268,ECO101,42,2018-12-13 22:33:48,1
575977,191,1731268,MAT125,42,2018-11-27 00:41:28,1
620412,191,1731269,CSE215,42,2018-12-06 14:06:47,1
620416,191,1731269,CSE215L,42,2018-12-06 14:07:00,2
620420,191,1731269,MAT120,42,2018-12-06 14:08:24,3
620472,191,1731269,POL101,42,2018-12-06 14:14:52,4
657003,191,1731281,CHE101,42,2018-12-17 18:08:44,1
656994,191,1731281,CSE215,42,2018-12-17 18:07:58,1
657010,191,1731281,CSE215L,42,2018-12-17 18:09:28,1
656999,191,1731281,CSE225,42,2018-12-17 18:08:22,1
657000,191,1731281,CSE225L,42,2018-12-17 18:08:22,1
657006,191,1731281,MAT125,42,2018-12-17 18:09:05,1
614457,191,1731296,CSE215,42,2018-12-05 12:59:27,1
646254,191,1731296,CSE225,42,2018-12-14 15:01:16,1
646255,191,1731296,CSE225L,42,2018-12-14 15:01:16,1
607324,191,1731296,EEE111,42,2018-12-03 22:58:26,1
607325,191,1731296,EEE111L,42,2018-12-03 22:58:26,1
607322,191,1731296,MAT250,42,2018-12-03 22:58:07,1
638495,191,1731298,CSE225,42,2018-12-11 09:54:35,1
638496,191,1731298,CSE225L,42,2018-12-11 09:54:35,1
638501,191,1731298,CSE231,42,2018-12-11 09:56:38,1
638502,191,1731298,CSE231L,42,2018-12-11 09:56:38,1
638497,191,1731298,MAT120,42,2018-12-11 09:55:08,1
626431,191,1731301,CSE231,42,2018-12-07 20:16:42,1
626432,191,1731301,CSE231L,42,2018-12-07 20:16:42,1
626434,191,1731301,EEE154,42,2018-12-07 20:17:09,1
626447,191,1731301,MAT250,42,2018-12-07 20:18:00,1
626452,191,1731301,PHY107,42,2018-12-07 20:18:45,1
626458,191,1731301,PHY107L,42,2018-12-07 20:19:20,1
577272,191,1731311,CSE215,42,2018-11-27 10:04:20,1
577277,191,1731311,CSE215L,42,2018-11-27 10:04:56,1
577352,191,1731311,MAT250,42,2018-11-27 10:17:25,1
577316,191,1731311,PHY107,42,2018-11-27 10:13:52,1
577317,191,1731311,PHY107L,42,2018-11-27 10:13:52,1
637304,191,1731313,CSE215,42,2018-12-10 20:15:41,1
637306,191,1731313,CSE215L,42,2018-12-10 20:15:59,1
637309,191,1731313,MAT125,42,2018-12-10 20:16:28,1
637310,191,1731313,MAT130,42,2018-12-10 20:16:43,1
637312,191,1731313,PHY107,42,2018-12-10 20:16:59,1
637313,191,1731313,PHY107L,42,2018-12-10 20:17:08,1
627317,191,1731323,CHE101L,42,2018-12-07 22:46:46,1
585810,191,1731323,CSE215,42,2018-11-28 19:54:54,1
585813,191,1731323,CSE215L,42,2018-11-28 19:55:37,1
627312,191,1731323,ECO101,42,2018-12-07 22:44:58,1
585818,191,1731323,MAT120,42,2018-11-28 19:56:13,1
585826,191,1731323,PHI104,42,2018-11-28 19:57:23,1
575380,191,1731334,CSE215,42,2018-11-26 23:27:33,1
575388,191,1731334,CSE215L,42,2018-11-26 23:27:59,1
575573,191,1731334,ENG103,42,2018-11-26 23:40:03,3
575565,191,1731334,MAT120,42,2018-11-26 23:39:24,2
630137,191,1731336,CSE215,42,2018-12-08 19:54:55,1
630139,191,1731336,CSE215L,42,2018-12-08 19:55:41,1
703994,191,1731336,EEE141,42,2019-01-09 14:55:40,1
703995,191,1731336,EEE141L,42,2019-01-09 14:55:40,1
689316,191,1731336,PHI104,42,2019-01-01 13:23:42,1
675663,191,1731336,PHY107,42,2018-12-24 11:21:47,1
703993,191,1731336,PHY107L,42,2019-01-09 14:54:53,1
576745,191,1731339,CSE173,42,2018-11-27 04:51:49,1
705823,191,1731339,EEE154,42,2019-01-13 00:18:52,1
576744,191,1731339,ENG103,42,2018-11-27 04:51:22,1
576746,191,1731339,MAT116,42,2018-11-27 04:51:57,1
704773,191,1731339,POL101,42,2019-01-10 00:05:37,1
637886,191,1731362,CSE115,42,2018-12-10 23:03:44,1
637887,191,1731362,CSE115L,42,2018-12-10 23:03:57,1
568613,191,1731362,EEE141,42,2018-11-26 19:33:55,1
568614,191,1731362,EEE141L,42,2018-11-26 19:33:55,1
568507,191,1731362,MAT250,42,2018-11-26 19:32:07,1
568648,191,1731362,POL101,42,2018-11-26 19:34:42,1
616293,191,1731366,BIO103,42,2018-12-05 20:34:26,1
603435,191,1731366,CSE215,42,2018-12-03 01:04:40,1
603440,191,1731366,CSE215L,42,2018-12-03 01:04:53,1
603445,191,1731366,ENG103,42,2018-12-03 01:05:45,1
632689,191,1731366,SOC101,42,2018-12-09 13:11:41,1
609082,191,1731396,BIO103,42,2018-12-04 13:01:34,1
609086,191,1731396,BIO103L,42,2018-12-04 13:02:03,1
609088,191,1731396,ECO101,42,2018-12-04 13:02:44,1
609059,191,1731396,ECO104,42,2018-12-04 12:56:33,1
697727,191,1731407,CHE101,42,2019-01-04 09:45:28,1
697725,191,1731407,CSE115,42,2019-01-04 09:44:12,1
697726,191,1731407,CSE115L,42,2019-01-04 09:44:34,1
697728,191,1731407,MAT130,42,2019-01-04 09:46:52,1
705357,191,1731407,POL101,42,2019-01-11 16:57:44,1
605904,191,1731418,ECO101,42,2018-12-03 19:02:48,1
605854,191,1731418,EEE111,42,2018-12-03 18:48:55,1
605855,191,1731418,EEE111L,42,2018-12-03 18:48:55,1
605876,191,1731418,EEE154,42,2018-12-03 18:53:35,1
605857,191,1731418,MAT120,42,2018-12-03 18:49:15,1
605903,191,1731418,PHY107,42,2018-12-03 19:02:41,1
571243,191,1731435,CSE225,42,2018-11-26 20:41:46,1
571244,191,1731435,CSE225L,42,2018-11-26 20:41:47,1
571307,191,1731435,EEE141,42,2018-11-26 20:43:40,1
571308,191,1731435,EEE141L,42,2018-11-26 20:43:40,1
571263,191,1731435,MAT120,42,2018-11-26 20:42:23,1
571367,191,1731435,PHY107L,42,2018-11-26 20:45:54,1
676618,191,1731435,POL101,42,2018-12-24 22:28:37,1
685549,191,1731447,EEE141,42,2018-12-29 13:46:05,1
685550,191,1731447,EEE141L,42,2018-12-29 13:46:05,1
685557,191,1731447,PBH101,42,2018-12-29 13:46:58,1
685556,191,1731447,SOC101,42,2018-12-29 13:46:31,1
626495,191,1731466,CSE231,42,2018-12-07 20:24:51,1
626496,191,1731466,CSE231L,42,2018-12-07 20:24:51,1
626500,191,1731466,ECO101,42,2018-12-07 20:25:14,1
626505,191,1731466,EEE154,42,2018-12-07 20:25:38,1
626508,191,1731466,MAT250,42,2018-12-07 20:26:07,1
625563,191,1731466,PHY107,42,2018-12-07 16:44:21,1
625564,191,1731466,PHY107L,42,2018-12-07 16:44:39,1
618121,191,1731481,CSE215,42,2018-12-06 09:56:36,1
700698,191,1731481,CSE215L,42,2019-01-06 09:42:01,1
700699,191,1731481,ECO101,42,2019-01-06 09:42:15,3
618158,191,1731481,HIS101,42,2018-12-06 09:57:42,1
618202,191,1731481,MAT125,42,2018-12-06 09:59:06,1
589845,191,1731487,BIO103L,42,2018-11-29 21:15:59,1
643890,191,1731487,CSE225,42,2018-12-13 19:31:02,1
643891,191,1731487,CSE225L,42,2018-12-13 19:31:02,1
589847,191,1731487,EEE111,42,2018-11-29 21:16:22,1
589848,191,1731487,EEE111L,42,2018-11-29 21:16:22,1
689546,191,1731487,HIS103,42,2019-01-01 15:01:46,1
589838,191,1731487,MAT250,42,2018-11-29 21:15:04,1
652377,191,1731493,BIO103,42,2018-12-15 23:15:05,1
652745,191,1731493,BIO103L,42,2018-12-15 23:34:55,1
652325,191,1731493,CSE173,42,2018-12-15 23:11:04,1
652329,191,1731493,MAT130,42,2018-12-15 23:11:25,1
652736,191,1731493,SOC101,42,2018-12-15 23:34:14,1
593862,191,1731496,CSE225,42,2018-11-30 20:59:41,1
593863,191,1731496,CSE225L,42,2018-11-30 20:59:41,1
660145,191,1731496,ECO101,42,2018-12-18 13:48:17,1
611587,191,1731496,EEE141,42,2018-12-04 22:30:23,1
611588,191,1731496,EEE141L,42,2018-12-04 22:30:23,1
593859,191,1731496,MAT130,42,2018-11-30 20:59:22,1
593754,191,1731500,CSE215,42,2018-11-30 20:43:43,4
593757,191,1731500,CSE215L,42,2018-11-30 20:44:20,4
593745,191,1731500,MAT120,42,2018-11-30 20:41:43,4
652124,191,1731500,PHI101,42,2018-12-15 22:58:02,3
694319,191,1731501,CSE115,42,2019-01-03 16:48:42,1
634331,191,1731501,CSE173,42,2018-12-09 21:25:33,1
634744,191,1731501,HIS101,42,2018-12-09 22:23:54,1
704328,191,1731501,MAT120,42,2019-01-09 18:56:10,1
597431,191,1731536,CSE311,42,2018-12-01 20:52:33,1
597438,191,1731536,CSE311L,42,2018-12-01 20:52:50,1
683809,191,1731536,EEE141,42,2018-12-28 15:58:11,1
683810,191,1731536,EEE141L,42,2018-12-28 15:58:11,1
692650,191,1731536,PHY107,42,2019-01-02 22:39:32,1
674368,191,1731536,PHY107L,42,2018-12-23 15:27:51,1
692720,191,1731536,POL101,42,2019-01-02 23:00:22,1
653128,191,1731551,BIO103,42,2018-12-16 00:41:06,1
653130,191,1731551,CSE173,42,2018-12-16 00:41:30,1
695970,191,1731551,HIS103,42,2019-01-03 20:03:58,1
653126,191,1731551,MAT120,42,2018-12-16 00:40:56,1
574653,191,1731559,CSE215,42,2018-11-26 22:50:58,1
593596,191,1731574,CSE225,42,2018-11-30 20:19:44,1
593597,191,1731574,CSE225L,42,2018-11-30 20:19:44,1
593601,191,1731574,CSE231,42,2018-11-30 20:19:51,1
593602,191,1731574,CSE231L,42,2018-11-30 20:19:51,1
593607,191,1731574,EEE111,42,2018-11-30 20:20:13,1
593608,191,1731574,EEE111L,42,2018-11-30 20:20:13,1
617074,191,1731574,EEE154,42,2018-12-05 22:53:18,1
593603,191,1731574,MAT125,42,2018-11-30 20:19:59,1
593594,191,1731574,MAT130,42,2018-11-30 20:19:34,1
682166,191,1731579,BIO103,42,2018-12-27 21:19:40,1
682162,191,1731579,BIO103L,42,2018-12-27 21:18:58,1
608360,191,1731579,CHE101,42,2018-12-04 09:20:29,2
608362,191,1731579,CHE101L,42,2018-12-04 09:20:45,2
608357,191,1731579,CSE173,42,2018-12-04 09:19:39,1
608364,191,1731579,MAT130,42,2018-12-04 09:21:11,3
676156,191,1731589,CSE215,42,2018-12-24 18:10:46,1
676158,191,1731589,CSE215L,42,2018-12-24 18:11:18,1
676160,191,1731589,CSE231,42,2018-12-24 18:11:51,1
676161,191,1731589,CSE231L,42,2018-12-24 18:11:51,1
699000,191,1731589,HIS103,42,2019-01-04 22:13:58,1
686153,191,1731589,MAT120,42,2018-12-29 19:26:46,1
698074,191,1731597,BIO103,42,2019-01-04 12:29:16,1
698075,191,1731597,BIO103L,42,2019-01-04 12:29:37,1
690316,191,1731597,EEE141,42,2019-01-01 21:44:26,1
690317,191,1731597,EEE141L,42,2019-01-01 21:44:26,1
690320,191,1731597,EEE154,42,2019-01-01 21:47:06,1
582408,191,1731597,PBH101,42,2018-11-27 22:59:27,1
613290,191,1731604,CSE215,42,2018-12-05 04:09:07,4
613292,191,1731604,CSE215L,42,2018-12-05 04:09:30,4
615340,191,1731604,ECO101,42,2018-12-05 17:12:34,3
613294,191,1731604,MAT125,42,2018-12-05 04:10:29,4
617805,191,1731608,CSE173,42,2018-12-06 03:13:53,1
617802,191,1731608,CSE215,42,2018-12-06 03:13:13,1
617804,191,1731608,CSE215L,42,2018-12-06 03:13:26,1
637574,191,1731608,MAT120,42,2018-12-10 21:45:05,1
637575,191,1731608,MAT125,42,2018-12-10 21:45:12,1
692179,191,1731625,CHE101,42,2019-01-02 19:20:22,1
690740,191,1731625,CSE173,42,2019-01-02 00:32:36,1
694349,191,1731625,ECO101,42,2019-01-03 17:00:35,1
655218,191,1731627,BIO103,42,2018-12-16 22:25:50,1
655219,191,1731627,BIO103L,42,2018-12-16 22:26:00,1
589904,191,1731627,CSE173,42,2018-11-29 21:23:43,1
589897,191,1731627,MAT120,42,2018-11-29 21:23:20,1
693699,191,1731627,POL101,42,2019-01-03 13:42:34,1
626636,191,1731653,CSE215,42,2018-12-07 20:43:54,4
699075,191,1731653,CSE231,42,2019-01-04 23:02:12,3
699076,191,1731653,CSE231L,42,2019-01-04 23:02:12,3
602887,191,1731653,MAT120,42,2018-12-02 23:23:27,1
602874,191,1731653,PHY107,42,2018-12-02 23:21:55,4
706218,191,1731654,ENG103,42,2019-01-13 16:20:27,1
706219,191,1731654,SOC101,42,2019-01-13 16:21:10,1
573184,191,1731659,CSE225,42,2018-11-26 21:49:41,1
573185,191,1731659,CSE225L,42,2018-11-26 21:49:41,1
573321,191,1731659,HIS102,42,2018-11-26 21:54:59,1
573336,191,1731659,HIS103,42,2018-11-26 21:55:26,1
573291,191,1731659,PHI104,42,2018-11-26 21:53:27,1
573232,191,1731659,PHY108,42,2018-11-26 21:51:01,1
